Day fraction since midnight on 10/27/2019	Pressure Sensor (volts)	Influent Turbidity (NTU)	Effluent Turbidity (NTU)	PumpControl(Clay) ()	PAC Flow Rate (mL/s)	CoagMass ()	drain control ()	coagulant pump ()	clay pump ()	waste pump ()
0.18525431	0.00713392	0.70917660	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18531218	0.00736305	0.70496964	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18537005	0.00696045	0.71003538	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18542792	0.00648139	0.71738768	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18548579	0.00768966	0.72401464	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18554366	0.00705275	0.71809113	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18560153	0.00737933	0.72412300	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18565940	0.00672061	0.72802120	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18571728	0.00714416	0.71279758	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18577515	0.00713135	0.70110613	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18583302	0.00787728	0.70824480	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18589089	0.00648049	0.70669830	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18594876	0.00734900	0.70060074	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18600663	0.00764722	0.70608181	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18606450	0.00773720	0.70281595	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18612237	0.00693641	0.69380867	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18618024	0.00880218	0.70404351	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18623811	0.00735052	0.69370461	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18629598	0.00756040	0.70649463	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18635386	0.00899706	0.70429146	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18641173	0.00820573	0.70916915	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18646960	0.00956931	0.69146210	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18652747	0.00516367	0.70817453	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18658534	0.00893067	0.71142864	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18664321	0.00656302	0.72297162	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18670107	0.00746572	0.70164251	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18675894	0.00809296	0.70325899	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18681681	0.00767652	0.69895548	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18687468	0.00896482	0.69461548	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18693256	0.00653055	0.69302851	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18699043	0.00919359	0.69772816	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18704830	0.00815868	0.71061265	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18710617	0.00711609	0.71307260	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18716404	0.00686148	0.72335798	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18722191	0.00763500	0.71462429	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18727978	0.00680710	0.69643718	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18733765	0.00707271	0.69196606	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18739552	0.00697597	0.68954343	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18745339	0.00659269	0.68323755	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18751126	0.00776398	0.67776698	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18756914	0.00765009	0.67464584	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18762701	0.00679443	0.67984325	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18768488	0.00616295	0.69570303	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18774275	0.00862101	0.69311780	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18780062	0.00635677	0.68895811	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18785849	0.00844471	0.69571936	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18791636	0.00720184	0.68693590	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18797423	0.00739744	0.68903935	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18803210	0.00786470	0.68981361	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18808997	0.00750029	0.68946642	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18814785	0.00957553	0.69001049	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18820572	0.00824085	0.71478218	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18826359	0.00659860	0.72290212	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18832146	0.00628245	0.71947545	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18837933	0.00649823	0.71060216	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18843720	0.00731434	0.72097158	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18849507	0.00662733	0.71797144	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18855294	0.00733253	0.72832996	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18861081	0.00656899	0.73870426	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18866868	0.00644903	0.72536409	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18872655	0.00748658	0.72597843	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18878443	0.00726803	0.73705161	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18884230	0.00811310	0.73169231	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18890017	0.00741683	0.74840057	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18895804	0.00648146	0.73250586	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18901591	0.00690575	0.73055309	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18907378	0.00725952	0.72850478	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18913165	0.00800065	0.73089677	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18918951	0.00762333	0.72266006	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18924738	0.00622270	0.72043878	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18930527	0.00759259	0.70550650	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18936314	0.00665472	0.72194946	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18942100	0.00788971	0.73269218	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18947887	0.00729152	0.74753433	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18953674	0.00808000	0.75765640	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18959461	0.00805075	0.75597036	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18965248	0.00788767	0.72906619	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18971035	0.00611472	0.70462507	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18976822	0.00797623	0.71518010	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18982609	0.00670450	0.71018529	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18988396	0.00833357	0.70336491	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18994183	0.00888235	0.69828969	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.18999971	0.00666069	0.69009340	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19005758	0.00592392	0.68777806	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19011545	0.00704523	0.68268603	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19017332	0.00629999	0.67773408	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19023119	0.00692586	0.67657375	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19028906	0.00780355	0.68535894	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19034693	0.00630044	0.69841951	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19040480	0.00708264	0.71997333	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19046267	0.00622329	0.72558993	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19052055	0.00732600	0.72575438	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19057842	0.00668853	0.71315682	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19063629	0.00743093	0.70762366	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19069416	0.00622816	0.71339595	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19075203	0.00838794	0.70221651	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19080990	0.00549426	0.69977254	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19086777	0.00804086	0.69920528	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19092565	0.00740808	0.69012773	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19098352	0.00870503	0.67401975	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19104138	0.00727002	0.68570560	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19109925	0.00782369	0.69816023	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19115712	0.00779686	0.70130712	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19121500	0.00755369	0.71990138	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19127287	0.00801123	0.72030503	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19133074	0.00783496	0.72934091	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19138861	0.00761946	0.72646010	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19144648	0.00695971	0.71882963	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19150435	0.00719052	0.72468168	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19156222	0.00642709	0.72854567	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19162009	0.00721543	0.71764648	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19167796	0.00754453	0.70767629	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19173583	0.00681260	0.69507444	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19179371	0.00722895	0.68563849	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19185158	0.00770880	0.67778081	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19190946	0.00625803	0.68032658	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19196733	0.00810973	0.69518304	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19202520	0.00859640	0.67931086	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19208307	0.00774004	0.68376446	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19214094	0.00585152	0.71537554	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19219881	0.00660832	0.71548623	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19225668	0.00668517	0.70818675	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19231455	0.00677771	0.71041888	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19237242	0.00751592	0.70348483	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19243030	0.00839101	0.71517819	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19248817	0.00763146	0.71783680	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19254604	0.00605490	0.71611887	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19260391	0.00776671	0.72479773	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19266178	0.00881357	0.72233313	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19271965	0.00669840	0.73364544	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19277752	0.00599088	0.72049546	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.19283539	0.00788978	0.72404373	1100.00000000	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
