Day fraction since midnight on 11/23/2019	Influent Turbidity (NTU)	Effluent Turbidity (NTU)	PAC Flow Rate (mL/s)	drain control ()	coagulant pump ()	clay pump ()	clay flow rate (mL/s)	waste pump ()
0.80814977	108.68546295	86.58969879	0.00363188	0.00000000	43.17977528	6.52258875	0.00195527	-42.25352113
0.80816136	110.10243225	85.27873993	0.00363188	0.00000000	43.17977528	6.50956849	0.00191925	-42.25352113
0.80817292	110.94330597	85.57490540	0.00363188	0.00000000	43.17977528	6.38233728	0.00189388	-42.25352113
0.80818449	111.97354889	86.69702148	0.00363188	0.00000000	43.17977528	6.29669001	0.00186381	-42.25352113
0.80819606	112.79837036	86.69702148	0.00363188	0.00000000	43.17977528	6.19831501	0.00185843	-42.25352113
0.80820764	113.38513184	85.61125946	0.00363188	0.00000000	43.17977528	6.11068286	0.00183201	-42.25352113
0.80821922	113.31919861	85.68354797	0.00363188	0.00000000	43.17977528	6.03923405	0.00181048	-42.25352113
0.80823079	111.15850067	84.27225494	0.00363188	0.00000000	43.17977528	6.01624183	0.00180369	-42.25352113
0.80824236	109.95162201	84.41648865	0.00363188	0.00000000	43.17977528	6.15364134	0.00184510	-42.25352113
0.80825395	109.95162201	84.37838745	0.00363188	0.00000000	43.17977528	6.22759091	0.00186653	-42.25352113
0.80826551	107.93077850	84.22667694	0.00363188	0.00000000	43.17977528	6.35903156	0.00190632	-42.25352113
0.80827709	105.88917542	83.18520355	0.00363188	0.00000000	43.17977528	6.34718907	0.00194881	-42.25352113
0.80828866	103.84155273	82.23626709	0.00363188	0.00000000	43.17977528	6.48726476	0.00199140	-42.25352113
0.80830023	101.85963440	83.08191681	0.00363188	0.00000000	43.17977528	6.63228103	0.00203378	-42.25352113
0.80831182	100.32772064	84.42743683	0.00363188	0.00000000	43.17977528	6.77650274	0.00206722	-42.25352113
0.80832338	98.41790009	85.94103241	0.00363188	0.00000000	43.17977528	6.89025046	0.00211016	-42.25352113
0.80833496	96.94415283	85.94103241	0.00363188	0.00000000	43.17977528	7.03575710	0.00211087	-42.25352113
0.80834653	94.15751648	84.72261047	0.00363188	0.00000000	43.17977528	7.15177833	0.00214583	-42.25352113
0.80835810	93.27056885	84.48024750	0.00363188	0.00000000	43.17977528	7.37158809	0.00221200	-42.25352113
0.80836968	93.27056885	84.48024750	0.00363188	0.00000000	43.17977528	7.44411248	0.00223513	-42.25352113
0.80838125	91.71546173	86.29270172	0.00363188	0.00000000	43.17977528	7.46093900	0.00223946	-42.25352113
0.80839283	91.16706085	86.09693909	0.00363188	0.00000000	43.17977528	7.59367468	0.00227956	-42.25352113
0.80840442	91.16706085	86.06131744	0.00363188	0.00000000	43.17977528	7.65077792	0.00229602	-42.25352113
0.80841597	90.69174194	85.45139313	0.00363188	0.00000000	43.17977528	7.70535176	0.00231243	-42.25352113
0.80842755	90.22564697	84.76673126	0.00363188	0.00000000	43.17977528	7.76023284	0.00232894	-42.25352113
0.80843912	90.02094269	85.28820801	0.00363188	0.00000000	43.17977528	7.79585449	0.00233964	-42.25352113
0.80845070	89.86421967	84.48537445	0.00363188	0.00000000	43.17977528	7.82833642	0.00234943	-42.25352113
0.80846228	89.78672791	84.48537445	0.00363188	0.00000000	43.17977528	7.85225787	0.00235661	-42.25352113
0.80847386	89.78672791	85.24156952	0.00363188	0.00000000	43.17977528	7.87338971	0.00236293	-42.25352113
0.80848542	90.16400146	85.32770538	0.00363188	0.00000000	43.17977528	7.88555048	0.00235989	-42.25352113
0.80849700	90.39784241	86.13113403	0.00363188	0.00000000	43.17977528	7.87207445	0.00236423	-42.25352113
0.80850857	90.88490295	86.80992126	0.00363188	0.00000000	43.17977528	7.88043092	0.00236496	-42.25352113
0.80852015	92.36285400	86.28070068	0.00363188	0.00000000	43.17977528	7.86306323	0.00235973	-42.25352113
0.80853171	93.61476898	85.54591370	0.00363188	0.00000000	43.17977528	7.76922831	0.00233145	-42.25352113
0.80854329	97.14852142	85.58603668	0.00363188	0.00000000	43.17977528	7.68958315	0.00230744	-42.25352113
0.80855487	98.65116882	84.83793640	0.00363188	0.00000000	43.17977528	7.43308673	0.00223020	-42.25352113
0.80856644	98.65116882	84.83793640	0.00363188	0.00000000	43.17977528	7.32402454	0.00219733	-42.25352113
0.80857802	100.27338409	83.22102356	0.00363188	0.00000000	43.17977528	7.20349715	0.00216102	-42.25352113
0.80858960	101.77099609	82.37203979	0.00363188	0.00000000	43.17977528	7.08957742	0.00212671	-42.25352113
0.80860116	102.88804626	81.54736328	0.00363188	0.00000000	43.17977528	7.00126869	0.00210011	-42.25352113
0.80861274	104.29122162	81.56771088	0.00363188	0.00000000	43.17977528	6.99865300	0.00206707	-42.25352113
0.80862431	105.73200226	82.65657806	0.00363188	0.00000000	43.17977528	6.77257299	0.00203125	-42.25352113
0.80863590	107.82313538	82.75197601	0.00363188	0.00000000	43.17977528	6.76558017	0.00198078	-42.25352113
0.80864747	109.60913086	81.35359955	0.00363188	0.00000000	43.17977528	6.59312394	0.00193545	-42.25352113
0.80865903	110.77111816	81.78773499	0.00363188	0.00000000	43.17977528	6.44263117	0.00193193	-42.25352113
0.80867061	110.77111816	83.83943939	0.00363188	0.00000000	43.17977528	6.33393929	0.00189922	-42.25352113
0.80868218	112.80656433	84.53811646	0.00363188	0.00000000	43.17977528	6.31182141	0.00189258	-42.25352113
0.80869376	113.18070984	84.60911560	0.00363188	0.00000000	43.17977528	6.13403040	0.00183907	-42.25352113
0.80870535	113.31786346	84.28396606	0.00363188	0.00000000	43.17977528	6.07907685	0.00182251	-42.25352113
0.80871690	112.21174622	83.01746368	0.00363188	0.00000000	43.17977528	6.04089567	0.00181105	-42.25352113
0.80872848	111.26018524	83.53777313	0.00363188	0.00000000	43.17977528	6.09745199	0.00182815	-42.25352113
0.80874006	111.26018524	83.53777313	0.00363188	0.00000000	43.17977528	6.15447502	0.00184336	-42.25352113
0.80875163	110.15021515	83.67005157	0.00363188	0.00000000	43.17977528	6.20828875	0.00186158	-42.25352113
0.80876320	109.42560577	83.38430786	0.00363188	0.00000000	43.17977528	6.24493017	0.00187264	-42.25352113
0.80877477	108.25907135	83.59096527	0.00363188	0.00000000	43.17977528	6.31371441	0.00189332	-42.25352113
0.80878636	106.90197754	83.79773712	0.00363188	0.00000000	43.17977528	6.40118828	0.00191974	-42.25352113
0.80879793	105.56239319	83.93609619	0.00363188	0.00000000	43.17977528	6.39288939	0.00194638	-42.25352113
0.80880950	104.08032227	83.58201599	0.00363188	0.00000000	43.17977528	6.48125668	0.00197645	-42.25352113
0.80882107	102.92670441	85.20005798	0.00363188	0.00000000	43.17977528	6.58324412	0.00200000	-42.25352113
0.80883265	101.90705872	84.99092102	0.00363188	0.00000000	43.17977528	6.66400082	0.00199893	-42.25352113
0.80884422	100.87114716	85.60375214	0.00363188	0.00000000	43.17977528	6.73571379	0.00202054	-42.25352113
0.80885580	99.72047424	84.64157867	0.00363188	0.00000000	43.17977528	6.81077659	0.00204315	-42.25352113
0.80886737	99.72047424	84.11905670	0.00363188	0.00000000	43.17977528	6.89680525	0.00206907	-42.25352113
0.80887894	95.78947449	83.33567810	0.00363188	0.00000000	43.17977528	6.89738579	0.00206924	-42.25352113
0.80889052	94.41072083	82.77077484	0.00363188	0.00000000	43.17977528	7.19819307	0.00215984	-42.25352113
0.80890210	94.41072083	82.77077484	0.00363188	0.00000000	43.17977528	7.31111963	0.00219383	-42.25352113
0.80891367	93.33694458	82.71990967	0.00363188	0.00000000	43.17977528	7.40445157	0.00222194	-42.25352113
0.80892524	92.29863739	84.20288086	0.00363188	0.00000000	43.17977528	7.40845737	0.00224775	-42.25352113
0.80893681	91.25853729	84.63459015	0.00363188	0.00000000	43.17977528	7.58976103	0.00227775	-42.25352113
0.80894839	90.24591827	84.75632477	0.00363188	0.00000000	43.17977528	7.68180172	0.00230541	-42.25352113
0.80895996	89.55551910	84.86555481	0.00363188	0.00000000	43.17977528	7.75431614	0.00232722	-42.25352113
0.80897154	88.82769775	86.45925140	0.00363188	0.00000000	43.17977528	7.76687445	0.00234930	-42.25352113
0.80898312	88.43998718	86.58913422	0.00363188	0.00000000	43.17977528	7.84425613	0.00236504	-42.25352113
0.80899468	88.17719269	87.21151733	0.00363188	0.00000000	43.17977528	7.89721518	0.00237819	-42.25352113
0.80900627	88.23292542	87.89982605	0.00363188	0.00000000	43.17977528	7.93792386	0.00238244	-42.25352113
0.80901783	88.55433655	87.54509735	0.00363188	0.00000000	43.17977528	7.95843068	0.00238858	-42.25352113
0.80902941	89.24416351	87.09223175	0.00363188	0.00000000	43.17977528	7.95889285	0.00238869	-42.25352113
0.80904099	91.00747681	89.56180573	0.00363188	0.00000000	43.17977528	7.93017111	0.00237999	-42.25352113
0.80905255	99.00827789	89.11353302	0.00363188	0.00000000	43.17977528	7.81777359	0.00234620	-42.25352113
0.80906413	104.44378662	88.05234528	0.00363188	0.00000000	43.17977528	7.22594538	0.00216787	-42.25352113
0.80907571	104.44378662	88.05234528	0.00363188	0.00000000	43.17977528	6.81426455	0.00204388	-42.25352113
0.80908728	108.93365479	87.67765808	0.00363188	0.00000000	43.17977528	6.46348473	0.00193825	-42.25352113
0.80909886	113.09449005	87.16056061	0.00363188	0.00000000	43.17977528	6.13223892	0.00183841	-42.25352113
0.80911042	117.39635468	86.79528809	0.00363188	0.00000000	43.17977528	6.12037931	0.00173525	-42.25352113
0.80912200	121.17886353	85.94216156	0.00363188	0.00000000	43.17977528	5.46249864	0.00163686	-42.25352113
0.80913359	124.35734558	86.22946167	0.00363188	0.00000000	43.17977528	5.17806324	0.00155124	-42.25352113
0.80914515	126.56083679	86.15387726	0.00363188	0.00000000	43.17977528	5.14849085	0.00148807	-42.25352113
0.80915673	128.42047119	87.06901550	0.00363188	0.00000000	43.17977528	4.93554219	0.00147810	-42.25352113
0.80916829	130.16932678	87.32857513	0.00363188	0.00000000	43.17977528	4.73665457	0.00141827	-42.25352113
0.80917987	131.37951660	86.59621429	0.00363188	0.00000000	43.17977528	4.54363589	0.00136019	-42.25352113
0.80919145	132.27046204	86.68344879	0.00363188	0.00000000	43.17977528	4.38668097	0.00131319	-42.25352113
0.80920303	133.78585815	86.25606537	0.00363188	0.00000000	43.17977528	4.25293179	0.00127301	-42.25352113
0.80921460	133.97352600	85.31491089	0.00363188	0.00000000	43.17977528	4.06832144	0.00121741	-42.25352113
0.80922618	133.97352600	85.31491089	0.00363188	0.00000000	43.17977528	3.99046692	0.00119410	-42.25352113
0.80923774	134.28555298	85.43930817	0.00363188	0.00000000	43.17977528	3.91672767	0.00116602	-42.25352113
0.80924933	134.28038025	84.82069397	0.00363188	0.00000000	43.17977528	3.83567369	0.00114741	-42.25352113
0.80926089	133.66957092	83.48918152	0.00363188	0.00000000	43.17977528	3.80993587	0.00113998	-42.25352113
0.80927247	132.52641296	83.65757751	0.00363188	0.00000000	43.17977528	3.83643683	0.00114796	-42.25352113
0.80928405	131.18663025	82.84185791	0.00363188	0.00000000	43.17977528	3.86989656	0.00115827	-42.25352113
0.80929561	129.72610474	82.51596832	0.00363188	0.00000000	43.17977528	3.83239779	0.00117431	-42.25352113
0.80930719	129.72610474	81.47794342	0.00363188	0.00000000	43.17977528	3.87855251	0.00115575	-42.25352113
0.80931877	126.70053101	81.97136688	0.00363188	0.00000000	43.17977528	3.81635115	0.00120563	-42.25352113
0.80933035	124.57451630	83.45992279	0.00363188	0.00000000	43.17977528	3.99458011	0.00119600	-42.25352113
0.80934192	122.26099396	83.70758057	0.00363188	0.00000000	43.17977528	4.10123294	0.00122815	-42.25352113
0.80935349	122.26099396	84.48252106	0.00363188	0.00000000	43.17977528	4.22623315	0.00126589	-42.25352113
0.80936506	117.14084625	85.00029755	0.00363188	0.00000000	43.17977528	4.18065188	0.00125216	-42.25352113
0.80937664	112.18892670	83.76261902	0.00363188	0.00000000	43.17977528	4.52484451	0.00135592	-42.25352113
0.80938821	109.66278076	85.00494385	0.00363188	0.00000000	43.17977528	4.86706566	0.00145903	-42.25352113
0.80939979	109.66278076	85.00494385	0.00363188	0.00000000	43.17977528	5.03618011	0.00150999	-42.25352113
0.80941135	107.09992981	85.40518951	0.00363188	0.00000000	43.17977528	5.21095161	0.00156265	-42.25352113
0.80942293	104.40528870	86.21154785	0.00363188	0.00000000	43.17977528	5.20666928	0.00162107	-42.25352113
0.80943451	102.31497192	85.42965698	0.00363188	0.00000000	43.17977528	5.55137615	0.00166520	-42.25352113
0.80944609	100.37248230	85.01412201	0.00363188	0.00000000	43.17977528	5.69377804	0.00170810	-42.25352113
0.80945766	98.74703217	84.99100494	0.00363188	0.00000000	43.17977528	5.81562443	0.00174480	-42.25352113
0.80946925	97.03278351	85.35327148	0.00363188	0.00000000	43.17977528	5.81715055	0.00178430	-42.25352113
0.80948081	95.00701904	84.99754333	0.00363188	0.00000000	43.17977528	5.95122446	0.00183203	-42.25352113
0.80949238	93.38289642	86.24375153	0.00363188	0.00000000	43.17977528	6.11112976	0.00183382	-42.25352113
0.80950395	91.54251862	87.18424225	0.00363188	0.00000000	43.17977528	6.24565206	0.00187430	-42.25352113
0.80951554	89.94726562	88.09622192	0.00363188	0.00000000	43.17977528	6.40004363	0.00192077	-42.25352113
0.80952712	88.40070343	88.13227844	0.00363188	0.00000000	43.17977528	6.53966592	0.00196280	-42.25352113
0.80953867	86.05575562	88.20133972	0.00363188	0.00000000	43.17977528	6.67883051	0.00200465	-42.25352113
0.80955025	84.82483673	88.25701141	0.00363188	0.00000000	43.17977528	6.88163483	0.00206580	-42.25352113
0.80956183	84.82483673	88.25701141	0.00363188	0.00000000	43.17977528	7.00188351	0.00210192	-42.25352113
0.80957340	84.01234436	89.16887665	0.00363188	0.00000000	43.17977528	7.09533850	0.00213002	-42.25352113
0.80958497	83.22470856	90.57752991	0.00363188	0.00000000	43.17977528	7.18349034	0.00215662	-42.25352113
0.80959654	82.70607758	91.66080475	0.00363188	0.00000000	43.17977528	7.25787179	0.00217902	-42.25352113
0.80960812	82.33946228	91.30912018	0.00363188	0.00000000	43.17977528	7.27370368	0.00219499	-42.25352113
0.80961970	82.20951843	91.53713226	0.00363188	0.00000000	43.17977528	7.36327514	0.00221057	-42.25352113
0.80963127	82.12888336	91.56106567	0.00363188	0.00000000	43.17977528	7.38483996	0.00222202	-42.25352113
0.80964284	82.27596283	91.51129150	0.00363188	0.00000000	43.17977528	7.42782810	0.00222979	-42.25352113
0.80965442	82.27596283	92.55560303	0.00363188	0.00000000	43.17977528	7.44855271	0.00223615	-42.25352113
0.80966599	82.79125214	93.07747650	0.00363188	0.00000000	43.17977528	7.48539771	0.00224720	-42.25352113
0.80967757	82.79125214	93.20880127	0.00363188	0.00000000	43.17977528	7.48246833	0.00224632	-42.25352113
0.80968913	83.61302185	94.03567505	0.00363188	0.00000000	43.17977528	7.51810769	0.00225692	-42.25352113
0.80970071	84.27622986	94.37610626	0.00363188	0.00000000	43.17977528	7.49104445	0.00224876	-42.25352113
0.80971229	85.23764801	95.43453217	0.00363188	0.00000000	43.17977528	7.47429454	0.00224373	-42.25352113
0.80972386	86.94043732	95.95771790	0.00363188	0.00000000	43.17977528	7.43453971	0.00223168	-42.25352113
0.80973544	86.94043732	95.95771790	0.00363188	0.00000000	43.17977528	7.32492280	0.00220093	-42.25352113
0.80974700	88.20272064	95.47349548	0.00363188	0.00000000	43.17977528	7.26391492	0.00218022	-42.25352113
0.80975859	90.00961304	94.36338043	0.00363188	0.00000000	43.17977528	7.14783022	0.00214531	-42.25352113
0.80977016	92.51052856	94.45336914	0.00363188	0.00000000	43.17977528	6.97950125	0.00209457	-42.25352113
0.80978173	94.88346863	95.20253754	0.00363188	0.00000000	43.17977528	6.81394570	0.00204464	-42.25352113
0.80979331	96.87217712	94.77043152	0.00363188	0.00000000	43.17977528	6.82009778	0.00200239	-42.25352113
0.80980490	98.91205597	93.53427124	0.00363188	0.00000000	43.17977528	6.67840675	0.00195818	-42.25352113
0.80981645	101.26644135	92.71095276	0.00363188	0.00000000	43.17977528	6.52860281	0.00190558	-42.25352113
0.80982803	103.28091431	92.91146088	0.00363188	0.00000000	43.17977528	6.35079815	0.00190513	-42.25352113
0.80983960	104.77541351	92.16519165	0.00363188	0.00000000	43.17977528	6.19429930	0.00185800	-42.25352113
0.80985119	106.40181732	91.23043823	0.00363188	0.00000000	43.17977528	6.07331922	0.00182157	-42.25352113
0.80986276	108.20751953	90.41200256	0.00363188	0.00000000	43.17977528	5.93928874	0.00178117	-42.25352113
0.80987432	109.90153503	89.43346405	0.00363188	0.00000000	43.17977528	5.78787647	0.00173563	-42.25352113
0.80988590	112.61363220	89.39168549	0.00363188	0.00000000	43.17977528	5.64097099	0.00169141	-42.25352113
0.80989749	112.61363220	89.39168549	0.00363188	0.00000000	43.17977528	5.41596864	0.00162367	-42.25352113
0.80990906	113.41468048	90.28916168	0.00363188	0.00000000	43.17977528	5.32862744	0.00159736	-42.25352113
0.80992063	113.73326111	90.20933533	0.00363188	0.00000000	43.17977528	5.32056259	0.00158537	-42.25352113
0.80993219	113.79596710	90.20153046	0.00363188	0.00000000	43.17977528	5.24710684	0.00157290	-42.25352113
0.80994377	113.42592621	90.14772797	0.00363188	0.00000000	43.17977528	5.25022322	0.00157386	-42.25352113
0.80995536	113.38114929	89.59171295	0.00363188	0.00000000	43.17977528	5.22514102	0.00156636	-42.25352113
0.80996693	113.38114929	89.52316284	0.00363188	0.00000000	43.17977528	5.20928673	0.00155928	-42.25352113
0.80997850	112.54349518	89.84012604	0.00363188	0.00000000	43.17977528	5.18157438	0.00156989	-42.25352113
0.80999006	111.65599060	91.65966797	0.00363188	0.00000000	43.17977528	5.21807588	0.00158219	-42.25352113
0.81000164	110.32496643	90.59394073	0.00363188	0.00000000	43.17977528	5.26338390	0.00157798	-42.25352113
0.81001322	109.03739166	90.13385773	0.00363188	0.00000000	43.17977528	5.34038207	0.00160119	-42.25352113
0.81002479	108.17714691	90.83728027	0.00363188	0.00000000	43.17977528	5.41714513	0.00162434	-42.25352113
0.81003636	107.21971893	89.75460052	0.00363188	0.00000000	43.17977528	5.46390238	0.00163844	-42.25352113
0.81004794	103.97185516	89.79808807	0.00363188	0.00000000	43.17977528	5.52029806	0.00165544	-42.25352113
0.81005951	102.63632965	89.63806152	0.00363188	0.00000000	43.17977528	5.75311953	0.00172558	-42.25352113
0.81007109	102.63632965	89.63806152	0.00363188	0.00000000	43.17977528	5.84726364	0.00175394	-42.25352113
0.81008266	101.08972168	90.11520386	0.00363188	0.00000000	43.17977528	5.95971333	0.00178781	-42.25352113
0.81009423	99.07685089	89.61138916	0.00363188	0.00000000	43.17977528	6.10987884	0.00183305	-42.25352113
0.81010581	97.39500427	91.59076691	0.00363188	0.00000000	43.17977528	6.11071493	0.00187153	-42.25352113
0.81011738	97.39500427	91.64402771	0.00363188	0.00000000	43.17977528	6.24383888	0.00187338	-42.25352113
0.81012896	93.84802246	90.80384827	0.00363188	0.00000000	43.17977528	6.51683255	0.00195560	-42.25352113
0.81014054	92.16915894	89.83915710	0.00363188	0.00000000	43.17977528	6.52427763	0.00199691	-42.25352113
0.81015210	90.53670502	90.11377716	0.00363188	0.00000000	43.17977528	6.66585292	0.00203877	-42.25352113
0.81016369	88.83930206	90.47769928	0.00363188	0.00000000	43.17977528	6.80448691	0.00204219	-42.25352113
0.81017525	88.83930206	91.22578430	0.00363188	0.00000000	43.17977528	6.95374755	0.00208716	-42.25352113
0.81018683	86.05105591	91.65240479	0.00363188	0.00000000	43.17977528	6.97710093	0.00209412	-42.25352113
0.81019841	84.72840118	91.65240479	0.00363188	0.00000000	43.17977528	7.21315386	0.00216520	-42.25352113
0.81020997	83.71682739	91.87664032	0.00363188	0.00000000	43.17977528	7.42122337	0.00222789	-42.25352113
0.81022155	82.49454498	90.26472473	0.00363188	0.00000000	43.17977528	7.54762006	0.00226584	-42.25352113
0.81023313	81.52393341	90.26472473	0.00363188	0.00000000	43.17977528	7.56333793	0.00227376	-42.25352113
0.81024471	80.76051331	90.11919403	0.00363188	0.00000000	43.17977528	7.68463269	0.00230703	-42.25352113
0.81025628	79.45586395	88.51608276	0.00363188	0.00000000	43.17977528	7.78158447	0.00233619	-42.25352113
0.81026784	79.02647400	88.11404419	0.00363188	0.00000000	43.17977528	7.92226834	0.00237851	-42.25352113
0.81027942	79.02647400	86.99182892	0.00363188	0.00000000	43.17977528	7.99419121	0.00240012	-42.25352113
0.81029101	78.75386810	86.46876526	0.00363188	0.00000000	43.17977528	8.00663658	0.00241193	-42.25352113
0.81030257	78.68109131	86.19791412	0.00363188	0.00000000	43.17977528	8.10211134	0.00243257	-42.25352113
0.81031416	78.66273499	87.13845062	0.00363188	0.00000000	43.17977528	8.14761398	0.00244620	-42.25352113
0.81032571	78.83802795	86.67464447	0.00363188	0.00000000	43.17977528	8.16677531	0.00245369	-42.25352113
0.81033729	79.13316345	88.24931335	0.00363188	0.00000000	43.17977528	8.18817269	0.00246007	-42.25352113
0.81034887	79.29908752	88.24931335	0.00363188	0.00000000	43.17977528	8.21261114	0.00246569	-42.25352113
0.81036044	79.29908752	91.59266663	0.00363188	0.00000000	43.17977528	8.24949104	0.00248028	-42.25352113
0.81037202	79.83922577	92.80844116	0.00363188	0.00000000	43.17977528	8.28654404	0.00248781	-42.25352113
0.81038359	80.10930634	92.70896149	0.00363188	0.00000000	43.17977528	8.28814629	0.00248824	-42.25352113
0.81039516	80.73662567	92.70896149	0.00363188	0.00000000	43.17977528	8.30912699	0.00249451	-42.25352113
0.81040674	81.16552734	92.70896149	0.00363188	0.00000000	43.17977528	8.29320019	0.00248202	-42.25352113
0.81041832	82.30424500	92.53605652	0.00363188	0.00000000	43.17977528	8.22663752	0.00246957	-42.25352113
0.81042990	83.82471466	92.53572845	0.00363188	0.00000000	43.17977528	8.14933391	0.00244635	-42.25352113
0.81044148	85.55927277	93.22803497	0.00363188	0.00000000	43.17977528	8.17421345	0.00241601	-42.25352113
0.81045303	87.34300995	93.26603699	0.00363188	0.00000000	43.17977528	8.07488971	0.00238468	-42.25352113
0.81046461	89.01441193	93.49054718	0.00363188	0.00000000	43.17977528	7.96072214	0.00239044	-42.25352113
0.81047620	91.27597809	96.52986145	0.00363188	0.00000000	43.17977528	7.86008864	0.00236001	-42.25352113
0.81048776	93.18771362	97.29531860	0.00363188	0.00000000	43.17977528	7.71089280	0.00231480	-42.25352113
0.81049933	96.40796661	97.34896851	0.00363188	0.00000000	43.17977528	7.58352778	0.00227624	-42.25352113
0.81051090	96.40796661	96.93678284	0.00363188	0.00000000	43.17977528	7.35129487	0.00220572	-42.25352113
0.81052248	98.41738892	96.87851715	0.00363188	0.00000000	43.17977528	7.20640570	0.00216206	-42.25352113
0.81053407	99.94586182	96.77690887	0.00363188	0.00000000	43.17977528	7.09458677	0.00212838	-42.25352113
0.81054563	101.18367767	96.81814575	0.00363188	0.00000000	43.17977528	7.00150281	0.00210035	-42.25352113
0.81055722	102.16986084	96.81814575	0.00363188	0.00000000	43.17977528	6.99973531	0.00207743	-42.25352113
0.81056877	102.87510681	97.57480621	0.00363188	0.00000000	43.17977528	6.92154556	0.00206013	-42.25352113
0.81058035	103.41055298	97.75207520	0.00363188	0.00000000	43.17977528	6.86372065	0.00205886	-42.25352113
0.81059193	103.59664154	97.32810974	0.00363188	0.00000000	43.17977528	6.81778611	0.00204472	-42.25352113
0.81060350	103.59664154	96.37685394	0.00363188	0.00000000	43.17977528	6.79643813	0.00203831	-42.25352113
0.81061507	103.06790924	96.47663879	0.00363188	0.00000000	43.17977528	6.78800663	0.00203608	-42.25352113
0.81062665	102.47945404	95.55622101	0.00363188	0.00000000	43.17977528	6.82089984	0.00204600	-42.25352113
0.81063822	102.47945404	95.55622101	0.00363188	0.00000000	43.17977528	6.86013897	0.00205782	-42.25352113
0.81064980	101.95095062	96.12657166	0.00363188	0.00000000	43.17977528	6.89506477	0.00206835	-42.25352113
0.81066136	101.42366791	95.47416687	0.00363188	0.00000000	43.17977528	6.93109350	0.00207920	-42.25352113
0.81067294	100.80995941	94.75820923	0.00363188	0.00000000	43.17977528	6.97502940	0.00209243	-42.25352113
0.81068453	100.27832031	93.38063812	0.00363188	0.00000000	43.17977528	7.01360289	0.00210406	-42.25352113
0.81069610	99.68402100	92.36003876	0.00363188	0.00000000	43.17977528	7.05794393	0.00211741	-42.25352113
0.81070767	98.79451752	92.92496490	0.00363188	0.00000000	43.17977528	7.05842316	0.00213774	-42.25352113
0.81071925	97.83966827	93.66771698	0.00363188	0.00000000	43.17977528	7.12688949	0.00213817	-42.25352113
0.81073081	97.83966827	92.68273163	0.00363188	0.00000000	43.17977528	7.20234494	0.00216090	-42.25352113
0.81074239	95.78210449	91.75324249	0.00363188	0.00000000	43.17977528	7.20678103	0.00216223	-42.25352113
0.81075396	94.85425568	91.88311005	0.00363188	0.00000000	43.17977528	7.36841021	0.00221090	-42.25352113
0.81076554	94.85425568	92.88393402	0.00363188	0.00000000	43.17977528	7.44823252	0.00223492	-42.25352113
0.81077712	91.28583527	92.42073059	0.00363188	0.00000000	43.17977528	7.45898977	0.00223816	-42.25352113
0.81078868	91.28583527	92.42073059	0.00363188	0.00000000	43.17977528	7.73973223	0.00232269	-42.25352113
0.81080027	90.27430725	91.28247070	0.00363188	0.00000000	43.17977528	7.83511806	0.00235142	-42.25352113
0.81081183	89.35163879	92.69461060	0.00363188	0.00000000	43.17977528	7.92238821	0.00237774	-42.25352113
0.81082341	88.69829559	92.85793304	0.00363188	0.00000000	43.17977528	7.93221946	0.00239730	-42.25352113
0.81083499	88.03669739	92.54770660	0.00363188	0.00000000	43.17977528	8.06441793	0.00242038	-42.25352113
0.81084655	87.40961456	92.10731506	0.00363188	0.00000000	43.17977528	8.13654359	0.00244208	-42.25352113
0.81085813	86.86436462	91.59176636	0.00363188	0.00000000	43.17977528	8.15160844	0.00246119	-42.25352113
0.81086971	86.30189514	90.77249146	0.00363188	0.00000000	43.17977528	8.21984802	0.00248217	-42.25352113
0.81088128	85.72780609	89.83448792	0.00363188	0.00000000	43.17977528	8.29026030	0.00250366	-42.25352113
0.81089286	85.20899963	89.20065308	0.00363188	0.00000000	43.17977528	8.35813849	0.00250872	-42.25352113
0.81090442	84.87044525	88.16834259	0.00363188	0.00000000	43.17977528	8.42763969	0.00252961	-42.25352113
0.81091600	84.58228302	87.62117767	0.00363188	0.00000000	43.17977528	8.48458560	0.00254676	-42.25352113
0.81092758	84.62831116	87.55688477	0.00363188	0.00000000	43.17977528	8.53812372	0.00256278	-42.25352113
0.81093915	84.66894531	87.05030060	0.00363188	0.00000000	43.17977528	8.56714070	0.00257151	-42.25352113
0.81095072	84.79954529	86.72164917	0.00363188	0.00000000	43.17977528	8.59587402	0.00258013	-42.25352113
0.81096230	85.21120453	86.25381470	0.00363188	0.00000000	43.17977528	8.61762586	0.00258665	-42.25352113
0.81097387	85.21120453	86.25381470	0.00363188	0.00000000	43.17977528	8.61470104	0.00258573	-42.25352113
0.81098545	85.76750946	85.77630615	0.00363188	0.00000000	43.17977528	8.59880649	0.00258094	-42.25352113
0.81099702	85.76750946	85.68166351	0.00363188	0.00000000	43.17977528	8.62817086	0.00258971	-42.25352113
0.81100859	87.25924683	87.02120972	0.00363188	0.00000000	43.17977528	8.64083895	0.00256226	-42.25352113
0.81102018	87.80770874	87.42900848	0.00363188	0.00000000	43.17977528	8.52623578	0.00255896	-42.25352113
0.81103174	90.84804535	87.42900848	0.00363188	0.00000000	43.17977528	8.54101466	0.00253583	-42.25352113
0.81104332	90.84804535	85.66082001	0.00363188	0.00000000	43.17977528	8.34267608	0.00250362	-42.25352113
0.81105490	92.19398499	86.39087677	0.00363188	0.00000000	43.17977528	8.25682985	0.00247774	-42.25352113
